AuthorID,Author,Date,Content,Attachments,Reactions
"297867642083999744","pumpkincup","2025-04-30T16:46:31.2940000-07:00","*Quinn moves, only to strike the one who remained, before taking her spot beside Cala again.*","",""
"261302296103747584","Avrae#6944","2025-04-30T16:46:39.6520000-07:00","**Initiative 18 (round 6)**: Aillig McCaird (@Aillig McCaird | Sinforge)
```md
Aillig McCaird <17/67 HP> (AC 22)```","",""
"261302296103747584","Avrae#6944","2025-04-30T18:42:40.8790000-07:00","","",""
"336938667971051531","sinforge.","2025-04-30T18:45:19.0020000-07:00","*Aillig struggles to his feet and stumbles over a bit before pulling out a sigil and tossing it towards the flesh creature, under which flames shoot up, but it is able to dodge out of their way.*","",""
"261302296103747584","Avrae#6944","2025-04-30T18:45:23.3050000-07:00","**Initiative 14 (round 6)**: FG1 (@Ra’vek | Eiger)
```md
FG1 <Bloodied>```","",""
"261302296103747584","Avrae#6944","2025-04-30T18:49:18.6960000-07:00","","",""
"261302296103747584","Avrae#6944","2025-04-30T18:49:23.3060000-07:00","","",""
"261302296103747584","Avrae#6944","2025-04-30T18:52:07.5720000-07:00","**Initiative 12 (round 6)**: FireGang (@Darias |JustJohn)
```md
Darias of Stone and Fire <5/67 HP> (AC 19) 
* Disadvantage (Attack Disadvantage)```","",""
"705249468928360609","eiger415","2025-04-30T18:55:31.2630000-07:00","> *Fleshy has gone berserk and slams into Darias will all his might.  If the energy holding him together had unleashed a bit more lightning, Darias would have fallen.  Yet… Darias still stands!*","",""
"261302296103747584","Avrae#6944","2025-05-01T01:08:55.8050000-07:00","","",""
"697804343050764289","justjohn4242","2025-05-01T01:11:50.7000000-07:00","*Darias sees Fleshy swing wildly and even through his Shield reaction the first attack comes through slamming the air out of him and hurting quite a lot.*","",""
"261302296103747584","Avrae#6944","2025-05-01T01:12:55.3050000-07:00","","",""
"261302296103747584","Avrae#6944","2025-05-01T01:13:18.4090000-07:00","","",""
"261302296103747584","Avrae#6944","2025-05-01T01:13:40.8860000-07:00","**Initiative 0 (round 6)**: Lair (@Ra’vek | Eiger)
```md
Lair <None>```","",""
"697804343050764289","justjohn4242","2025-05-01T01:14:46.4050000-07:00","*Darias forgets he’s back in the lair and both his attacks do nothing, his blast somehow going wide*","",""
"261302296103747584","Avrae#6944","2025-05-01T06:54:30.6560000-07:00","FG1: <Bloodied>","",""
"261302296103747584","Avrae#6944","2025-05-01T06:54:43.1100000-07:00","**Initiative 25 (round 7)**: Ra'vek (@Ra’vek | Eiger)
```md
Ra'vek <25/83 HP> (AC 17) 
> Resistances: poison, fire```","",""
"705249468928360609","eiger415","2025-05-01T07:07:13.6430000-07:00",">>> *Fleshy is barely holding itself together, yet the blue aura of the Eternal Flame is still all around him and flares with radiant intensity as Darias unleashes his blasts.  They both veers off course, crashing harmlessly into the ground.*","",""
"261302296103747584","Avrae#6944","2025-05-01T07:08:35.3790000-07:00","**Initiative 23 (round 7)**: Quinn (@Quinn | Pumpkin)
```md
Quinn <9/67 HP> (AC 16)```","",""
"705249468928360609","eiger415","2025-05-01T07:12:19.6800000-07:00","*Ra’vek can see the battle is coming to a close and looks to Cala. He rushes over to the frozen ratkin, but is at a loss at how to help…*","",""
"261302296103747584","Avrae#6944","2025-05-01T07:13:11.2940000-07:00","","",""
"261302296103747584","Avrae#6944","2025-05-01T07:14:15.2820000-07:00","","","🎉 (2)"
"297867642083999744","pumpkincup","2025-05-01T07:22:15.9580000-07:00","*Quinn moves for the final time, shooting the ugly creature twice. The final arrow flies through its neck, producing a sickening sound before it falls. But it doesn't feel like victory. Quinn nocks another arrow, and points it straight at Darias.*","","👀 (2)"
"697804343050764289","justjohn4242","2025-05-01T07:36:16.8870000-07:00","*Darias is still standing in the temple, and the debilitating affect still has him. Seeing the flesh golem fall he slowly turns around and sees an arrow pointing at him. 

He's still Large, perhaps 14' tall right now. But his shoulders are slumped and his eyes dull... no trace of fire.

Quinn is blocking the doorway, so Darias can't walk out. 

He sighs, and just stands there. Beaten*","",""
"297867642083999744","pumpkincup","2025-05-01T07:43:22.8110000-07:00","*The arrow wouldn't do much against a giant Darias. Or maybe it would, judging by the blood and tears covering him. But to her, none of it mattered. Her hands shook as she held her bow, but the arrow stayed locked onto his chest, her eyes filled with a fire untamed.* ""Why did you do it,"" *she demanded.* ""Why did you leave those people to die?! Why abandon them when we were *right there*?! Cala would have been alive if we had just held our ground! They *all* would be alive!"" *Tears mingled with the blood down her cheeks, ears flattened against her head.* ""Why, Darias?""","",""
"336938667971051531","sinforge.","2025-05-01T08:02:06.3620000-07:00","*Aillig hobbles toward Quinn and Darius, leaning on his cane for real now. Dropping his shield to the side he raises his hands and steps beween the two. ""Peace, friend,"" *he says to Quinn* ""Darius did not kill those poor people, the Hag did. This, I fear was never a fight anyone on the side of good was ever going to win, the best we could hope to do was survive. Those poor souls were left to draw us in, to distract us. But they have been tortured by that thing for gods know how long, how much of them was left? Some did not survive and we met a few of them - lost souls, with barely a shred of what they once were remaining.""

*He takes a deep breath and then lets out an equily deep sigh.* ""Put down your bow, there is nothing it can do to Darius that can compare to what he will do to himself in the days and years to come... Believe me. Besides, we have more important things to attend to.""

*Bowing his head in, what? Exhaustion? Shame? Hopelessness? He lowers his hands and continues past the pair and joins Ra before Cala.* ""My dear furry friend, what has that horrid thing done to you?"" *he mutters before leaning heavily on his cane and peering at their frozen companion.*","",""
"697804343050764289","justjohn4242","2025-05-01T08:04:17.5880000-07:00","""I was.."" *and his throat croaks, why is he so thirst?* ""I was trying..."" *croak* ""we were surrounded...""","",""
"697804343050764289","justjohn4242","2025-05-01T08:05:12.2380000-07:00","*and Darias sits down. The accusation having pieced right to his own doubts and laid them bare*","",""
"297867642083999744","pumpkincup","2025-05-01T08:12:26.0200000-07:00","*Quinn's eyes narrowed, not looking at Aillig even when he spoke to her. Her hands tried to tighten on her weapon.* ""I would have rather be put to death with an arrow to the hear than be subject to the horrors of those gods forsaken undead,"" *she snapped.* ""Just because someone is on the end of their life like doesn't mean they deserve to be brutally ripped to shreds!"" *Her arrow stayed steady, as much as it could. Guilt tried to creep up her spine as she watched Darias sit, but she shoved it back down.* ""Nobody deserves to be a sacrifice. Cala is gone. We were supposed to keep him *safe*."" *Tears began to blur her vision and she rapidly blinked to try and clear it to no avail.* ""I would have given my own life before letting the hag win. But I didn’t get the chance to try, because I was taken from the temple. I could have done *something*. Even if it was to end the suffering of the innocent before the others tore them to pieces.""","",""
"336938667971051531","sinforge.","2025-05-01T08:28:28.7990000-07:00","*Aillig turns his head back* ""Maybe. Maybe you could have strove through whatever horrid magic is coming from that 'eternal flame'. Maybe you could have changed their fates. Or maybe you would have died, and then we would have all died, and our friend here would be alone, frozen, with nothing to stand against the Hag."" *He turns back, Ra ||noticing a sad, far away look in his eyes|| and shakes his head* ""We all make enough mistakes as it is, there is no need to add the might have beens to the pile...""","",""
"261302296103747584","Avrae#6944","2025-05-01T08:38:36.6840000-07:00","","",""
"697804343050764289","justjohn4242","2025-05-01T08:43:12.2640000-07:00","*As Darias sits, still inside the temple, he lets the awful cold seep into him. He feeling sorry for himself. He’s mourning the lost souls. He afraid to step out and see Cala again. 

The cold pierces deep and bites hard*

“cold… wait, why is it so cold?”

“The eternal flame! That’s what’s wrong. and that might be able to set things right!!”

*Darias jumps to his feet, completely ignoring Quinn and his own doubts*","",""
"705249468928360609","eiger415","2025-05-01T08:48:53.7640000-07:00","*Ra’vek kneels motionless in the snow beside Cala. His face is still - lips parted as if on the verge of a cry, but it never comes.*

*There are no tears. No furrowed brow. No anguish. Just a silent, empty stare. He stands… and walks silently off to the side. His eyes scan your faces, the frozen body, the sky.  He doesn’t seem himself… but who would be…*","",""
"705249468928360609","eiger415","2025-05-01T08:54:44.2070000-07:00","> *Ailligs studies have never gone deep enough to cover this scenario.  He’s uncertain what could undo this, or if it’s even possible. Would powerful transmutation, necromancy, aberration help?  Too many questions not enough answers.*","",""
"697804343050764289","justjohn4242","2025-05-01T09:00:14.4870000-07:00","“May the balance guide me…”","",""
"261302296103747584","Avrae#6944","2025-05-01T09:00:24.9490000-07:00","","","🎉 (4),🔥 (1)"
"705249468928360609","eiger415","2025-05-01T11:35:39.8800000-07:00",">>> ***Darias**: you approach the eternal flame, stepping up to the sacred altar that holds the large brass brazier.  You're bathed in its glow and use all of your senses and knowledge to understand this flame… and your mind floods with insight.*

*This is no ordinary fire - it once pulsed with divine resonance, a sacred bond between the temple and Shrina the Compassionate One. Now, its warmth is gone - placed with a cold, eerie chill. You recognize the subtle hallmarks of fey magic, twisted through spiteful cunning. The hag did this - not by brute force, but by corrupting the very intention of the flame’s purpose. She has inverted the sacred energies, turning its protection and healing for good to benefit the corrupt and evil instead.*

*But all is not lost. You remember the firbolg and his drawing… an X marking the ancient tablets and this temple. You can envision the flame’s original ritual here in this altar - the one used to first summon and sanctify the flame.*

*An idea forms…*

*Perhaps the ritual could reverse the hag’s magic and restore its divine balance.*

*And perhaps Shrina is listening… watching… hoping others will take up the call of **Sha’ra ta’na ki’lu** and restore her flame.*","",""
"697804343050764289","justjohn4242","2025-05-01T13:26:52.4350000-07:00","*Darias stares at the flame for a long time, seeing, understanding. And then with a flash of insight he gets it. The corruption twisting the purpose and a way back with the Sha’ra ta’na ki’lu ritual.*

*Darias rushes out, and despite not wanting to he walks over to Cala to look closely at him*","",""
"697804343050764289","justjohn4242","2025-05-01T13:28:31.6530000-07:00","*(Darias keeps his distance from Quinn, subtely choosing a place to stand that just happens to be further away from her)*","",""
"297867642083999744","pumpkincup","2025-05-01T13:33:07.0710000-07:00","*Quinn is startled by Darias' standing and rush to Cala, being shoved aside for the male to see their frozen teammate. As much as she wants to fire her arrow to prove a point, her threat had obviously worn thin. She sheathes the arrow and bow in frustration, face still red with tears but opting to hold a dagger instead, eyes going back to the room of dead innocents.*","",""
"697804343050764289","justjohn4242","2025-05-01T14:25:07.1470000-07:00","*Darias checks for the little form for any signs of life. Faint heart beat, or any biological processes still operating at all.*

""May the balance guide me""","",""
"261302296103747584","Avrae#6944","2025-05-01T14:25:15.1880000-07:00","","",""
"697804343050764289","justjohn4242","2025-05-01T14:25:48.7370000-07:00","""Damn it! I can't find any signs of life.""","",""
"705249468928360609","eiger415","2025-05-01T14:27:16.8260000-07:00","> *Cala seems like a perfectly frozen iced version of himself.  No hints of life from what you can tell.*","",""
"697804343050764289","justjohn4242","2025-05-01T14:31:45.9800000-07:00","*Darias stands up straight, and his eyes are clear and focused. Much different than a few minutes ago*

""All, I can't change what's done. But, we can still try to recover the eternal flame. And, the flame was a gift of healing from Shrina! Maybe, just maybe, it can heal Cala.""

""I can start the **Sha’ra ta’na ki’lu** ritual, I do know a version of it from my druidic. It will take more than just me though, we all must dedicate ourselves to compassion, wisdom, and protection. It's not a sacrifice but a dedication ceremony.""","","✨ (1)"
"705249468928360609","eiger415","2025-05-01T20:41:13.2210000-07:00","*While Darias is running around, Ra’vek approaches Aillig.* ** “Umm… did you see where the hag went?  Are we… safe?”**","",""
"336938667971051531","sinforge.","2025-05-01T21:20:05.9530000-07:00","“Safe, I fear, is a relative term. The hag withdrew through the rear of the temple. I think we are currently out from her notice. Likely because she believed her minions and whatever Darias is onto with the flame would do us in. Not that she was far wrong.” *Aillig answers, wincing as he rubs his bruised and battered leg.*","",""
"705249468928360609","eiger415","2025-05-01T21:35:35.4160000-07:00","*Ra notices Aillig wincing and is instantly reminded of his own battle pains.*
** “You ok?  I’m pretty sure that Fleshy over there broke my damn rib.”**

*He starts looking around the temple.  It’s still ultra-eerie in here with the blue flicking flames and the corpses on the floor.*","",""
"336938667971051531","sinforge.","2025-05-01T22:06:57.2520000-07:00","“I’ll live. Though we should rest and nurse our wounds before too long. But first things first. Let me see what I can do to assist Darius in trying to cleanse this temple of the hag’s foulness.” *With a not he hobbles back into the temple, pausing and shivering as he crosses the threshold before joining Darius* “How can I help, my friend?“","",""
"705249468928360609","eiger415","2025-05-01T22:18:08.3280000-07:00","*Before Aillig leaves, Ra nods in agreement.*
** “I’m going to take a look around back there just to be sure we’re ok.”**","",""
"697804343050764289","justjohn4242","2025-05-02T06:18:43.3570000-07:00","*Darias hears Aillig and Ra'vek talking about wounds and snaps out of his one-track thinking*

""Oh! Let me heal you!""

*Darias steps towards Aillig and Ra... but he cautiously looks at Quinn*

""Quinn, may I heal you?""","",""
"297867642083999744","pumpkincup","2025-05-02T09:14:05.1400000-07:00","*Quinn looks at Darias, her eyes narrowing. She shrugs, not giving a clear answer whether she wants it or not. Her dagger flips around in her hand.*","",""
"697804343050764289","justjohn4242","2025-05-02T09:50:50.0480000-07:00","*Darias doesn't push the issue with Quinn, accepting either her need for space or ignoring the passive aggression. He quietly moves to Aillig and Ra healing them.*","",""
"261302296103747584","Avrae#6944","2025-05-02T09:51:17.8450000-07:00","","",""
"261302296103747584","Avrae#6944","2025-05-02T09:51:30.4560000-07:00","","",""
"697804343050764289","justjohn4242","2025-05-02T09:54:41.2830000-07:00","*Darias then answers Aillig, explaining in detail what he's learned about the eternal flame, the ritual, and what he already knows from his druid circle of wildfire*

""...so, I think I should summon Cinder and start the ritual myself. Then either I'll need help or you should join in. Then Ra and Quinn join.

If we can perform the ritual and dedicate ourselves it ought to reconnect with Shrina and become purified again.""","",""
